Date,Longitude,Latitude,Model,Scenario,Variable,Value
2098-09-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,289.75018310546875
2098-10-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,285.03607177734375
2098-11-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,281.504150390625
2098-12-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,279.97454833984375
2099-01-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,279.572509765625
2099-02-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,280.46728515625
2099-03-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,280.91693115234375
2099-04-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,282.4892272949219
2099-05-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,284.9294738769531
2099-06-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,288.4775085449219
2099-07-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,290.8827209472656
2099-08-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,291.5165710449219
2099-09-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,289.2056884765625
2099-10-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,284.6405334472656
2099-11-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,282.1053161621094
2099-12-01,-122.6792,45.5208,ens-avg,rcp60,tasmin,279.6474304199219
2006-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.886292976560071E-5
2006-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.334228990250267E-5
2006-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.0505441575078294E-5
2006-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.8360122087178752E-5
2006-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.3885013433755375E-5
2006-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2744594641844742E-5
2006-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.740591521112947E-6
2006-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.9816046561754774E-6
2006-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7957258023670875E-5
2006-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.1676081562181935E-5
2006-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.796432014903985E-5
2006-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.325780461542308E-5
2007-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.917415157658979E-5
2007-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.012943802285008E-5
2007-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.249694029567763E-5
2007-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.6382296709925868E-5
2007-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0546016457956284E-5
2007-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3642040357808582E-5
2007-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.949370577378431E-6
2007-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.968579095380846E-6
2007-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.8160169929615222E-5
2007-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.6036384699400514E-5
2007-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.84428635193035E-5
2007-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.421496800612658E-5
2008-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.343624409055337E-5
2008-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.712731581297703E-5
2008-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.2948398913722485E-5
2008-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.418800042709336E-5
2008-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0732453776872717E-5
2008-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.6685482478351332E-5
2008-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.695295046985848E-6
2008-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.88730824549566E-6
2008-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5794377759448253E-5
2008-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.140934859402478E-5
2008-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.9455764130689204E-5
2008-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.4565145294182E-5
2009-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.205116369528696E-5
2009-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.8493206122657284E-5
2009-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.160470052738674E-5
2009-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.9990589609951712E-5
2009-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.586733717180323E-5
2009-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.4279240531323012E-5
2009-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.013144345866749E-6
2009-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3926844985689968E-5
2009-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7734339053276926E-5
2009-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.924660475400742E-5
2009-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.682919047307223E-5
2009-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.99477968737483E-5
2010-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.102968109189533E-5
2010-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.172313467483036E-5
2010-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.758374416269362E-5
2010-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.9570990591309965E-5
2010-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1638768885168247E-5
2010-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.597449772816617E-5
2010-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.1611582471668953E-6
2010-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2134818462072872E-5
2010-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5763249393785372E-5
2010-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.7718790079234168E-5
2010-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.499401206383482E-5
2010-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.765249418094754E-5
2011-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.533808482345194E-5
2011-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.5670698455069214E-5
2011-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.864512837026268E-5
2011-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.8303924409556203E-5
2011-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0418245185283013E-5
2011-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.4427825590246357E-5
2011-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.281185283616651E-6
2011-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.369627044477966E-6
2011-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.304796569456812E-5
2011-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.8906688385177404E-5
2011-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.990609133732505E-5
2011-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.912871660664678E-5
2012-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.691452628932893E-5
2012-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.2055784180993214E-5
2012-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.3273935918696225E-5
2012-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.135905717499554E-5
2012-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0822455553570762E-5
2012-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2965536370757036E-5
2012-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.456438429973787E-6
2012-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.419280791509664E-6
2012-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.8039650967693888E-5
2012-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.756403020815924E-5
2012-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.7702513004187495E-5
2012-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.715345080010593E-5
2013-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.823193714604713E-5
2013-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.5507844333769754E-5
2013-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.4338325096759945E-5
2013-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.121718327747658E-5
2013-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1833351638633758E-5
2013-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2464683095458895E-5
2013-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.034317837271374E-6
2013-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.189111213141587E-6
2013-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.628039899514988E-5
2013-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.29461763612926E-5
2013-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.283178663579747E-5
2013-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.874712562421337E-5
2014-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.800671690143645E-5
2014-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.5076532842358574E-5
2014-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.371657269075513E-5
2014-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.0241099011618644E-5
2014-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0013871107948944E-5
2014-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3438552741718013E-5
2014-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.839198249508627E-6
2014-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.752956323907711E-6
2014-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5584535503876396E-5
2014-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.9143269532360137E-5
2014-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.6726083130342886E-5
2014-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.799647962907329E-5
2015-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.221307168947533E-5
2015-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.5240823965286836E-5
2015-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.748633389477618E-5
2015-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.594402030808851E-5
2015-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.252733065688517E-5
2015-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5680781871196814E-5
2015-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.808978130517062E-6
2015-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.606765055039432E-6
2015-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7856862541520968E-5
2015-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.0200522814993747E-5
2015-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.30384820397012E-5
2015-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.946326175238937E-5
2016-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.290221062954515E-5
2016-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.086642340756953E-5
2016-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.3551459384616464E-5
2016-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.128930984530598E-5
2016-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0487268557189964E-5
2016-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5792071280884556E-5
2016-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.029513315297663E-6
2016-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.023891854856629E-5
2016-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.8682729205465876E-5
2016-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.036035534227267E-5
2016-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.312088225968182E-5
2016-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.45933284633793E-5
2017-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.502287578769028E-5
2017-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.802188414032571E-5
2017-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.205622462905012E-5
2017-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.7713655072147958E-5
2017-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0110181139898486E-5
2017-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5409781553898938E-5
2017-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.519624210137408E-6
2017-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.0011706763179973E-5
2017-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.6509860870428383E-5
2017-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.377805478521623E-5
2017-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.0568287153728306E-5
2017-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.430712139466777E-5
2018-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.687106360914186E-5
2018-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.2660980145446956E-5
2018-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.5890541514381766E-5
2018-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.9511402317439206E-5
2018-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1915491743129678E-5
2018-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3151744497008622E-5
2018-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.822883965971414E-6
2018-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.499768227920868E-6
2018-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.6868614693521522E-5
2018-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.7357864382793196E-5
2018-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.814974040025845E-5
2018-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.814564403612167E-5
2019-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.976386794121936E-5
2019-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.4071209888206795E-5
2019-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.0851526136975735E-5
2019-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.069775630137883E-5
2019-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.3586782845086418E-5
2019-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5066170817590319E-5
2019-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.812124077740009E-6
2019-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,9.321319339505862E-6
2019-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7755834051058628E-5
2019-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.114507126156241E-5
2019-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.381242565112188E-5
2019-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.870506331324577E-5
2020-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.750266038579866E-5
2020-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.327297549229115E-5
2020-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.114099283469841E-5
2020-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.757808761089109E-5
2020-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1134974304004572E-5
2020-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.559398151584901E-5
2020-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.465391046120203E-6
2020-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.52547509566648E-6
2020-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.8892455045715906E-5
2020-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.0090131986071356E-5
2020-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.066740024834871E-5
2020-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.495136040030047E-5
2021-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.605479575227946E-5
2021-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.373154297354631E-5
2021-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.7232446377165616E-5
2021-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.8203277906868607E-5
2021-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0205703549436294E-5
2021-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5038574929349124E-5
2021-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.788958787888987E-6
2021-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,9.677344678493682E-6
2021-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.6486894310219213E-5
2021-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.099747482337989E-5
2021-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.685880362056196E-5
2021-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.8385954616824165E-5
2022-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.887290899408981E-5
2022-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.857645035372116E-5
2022-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.2353232856839895E-5
2022-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.7918873456656E-5
2022-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1453028239193372E-5
2022-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5964815247571096E-5
2022-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.4743226175778545E-6
2022-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.342354703927413E-6
2022-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7839505744632334E-5
2022-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.5008582926820964E-5
2022-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.049195508239791E-5
2022-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.959254096727818E-5
2023-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.70921363052912E-5
2023-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.0179907702840865E-5
2023-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.827548789558932E-5
2023-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.9319860914256424E-5
2023-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.0501705876085907E-5
2023-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3389568266575225E-5
2023-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.959197096672142E-6
2023-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.163260084373178E-6
2023-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5820362023077905E-5
2023-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.4046013752231374E-5
2023-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.4366708354791626E-5
2023-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.446772360708565E-5
2024-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.943759555928409E-5
2024-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.9124195356853306E-5
2024-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.169731619185768E-5
2024-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.942104038083926E-5
2024-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.3391881768475287E-5
2024-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5191986676654778E-5
2024-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.8263024180196226E-6
2024-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.109328635124257E-6
2024-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7430145817343146E-5
2024-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.3886590244947E-5
2024-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.301687244558707E-5
2024-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.124277180992067E-5
2025-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.214716606540605E-5
2025-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.3095431212568656E-5
2025-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.164894198765978E-5
2025-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.173706863890402E-5
2025-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1171059415792115E-5
2025-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5134944987948984E-5
2025-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.145366801822092E-6
2025-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.240133865911048E-6
2025-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.4740446204086766E-5
2025-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.163888322887942E-5
2025-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.876252155052498E-5
2025-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.63531682221219E-5
2026-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.401799328159541E-5
2026-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.970408554072492E-5
2026-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.310694203013554E-5
2026-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.8372051019687206E-5
2026-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.991050157812424E-5
2026-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.4449202353716828E-5
2026-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.217356945446227E-6
2026-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.619556981808273E-6
2026-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.403787791787181E-5
2026-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.429783828323707E-5
2026-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.0660855524474755E-5
2026-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.926014950498939E-5
2027-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.582101195817813E-5
2027-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.677239849115722E-5
2027-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.332106982474215E-5
2027-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.824960756697692E-5
2027-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1291078155627474E-5
2027-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.6840074749779887E-5
2027-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.9335131987172645E-6
2027-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.485372745781206E-6
2027-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7603870219318196E-5
2027-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.416586696403101E-5
2027-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.895742287975736E-5
2027-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.940909952390939E-5
2028-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.312263576546684E-5
2028-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.0863211072282866E-5
2028-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.281900328351185E-5
2028-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.1351872166851535E-5
2028-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.4607559680589475E-5
2028-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.5101220014912542E-5
2028-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.200444436719408E-6
2028-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.14759665040765E-6
2028-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.144024256267585E-5
2028-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.1462503102375194E-5
2028-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.89961452735588E-5
2028-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.484723028028384E-5
2029-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.896587001392618E-5
2029-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.248373781796545E-5
2029-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.604201239999384E-5
2029-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.936083183158189E-5
2029-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.1141162505955435E-5
2029-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.3482631402439438E-5
2029-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.747229013446486E-6
2029-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,9.34398212848464E-6
2029-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.609364517207723E-5
2029-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.791502967942506E-5
2029-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.533746247645468E-5
2029-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.538537465734407E-5
2030-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.676483462797478E-5
2030-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.674230876844376E-5
2030-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.578942389343865E-5
2030-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.7862328352057375E-5
2030-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.7662479876889847E-5
2030-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2115339814045E-5
2030-07-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.0296619115688372E-6
2030-08-01,-122.6792,45.5208,ens-avg,rcp85,pr,8.495529073115904E-6
2030-09-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.9009159586858004E-5
2030-10-01,-122.6792,45.5208,ens-avg,rcp85,pr,2.863457666535396E-5
2030-11-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.946273060748354E-5
2030-12-01,-122.6792,45.5208,ens-avg,rcp85,pr,7.106543489499018E-5
2031-01-01,-122.6792,45.5208,ens-avg,rcp85,pr,6.650005525443703E-5
2031-02-01,-122.6792,45.5208,ens-avg,rcp85,pr,5.916335430811159E-5
2031-03-01,-122.6792,45.5208,ens-avg,rcp85,pr,4.942689702147618E-5
2031-04-01,-122.6792,45.5208,ens-avg,rcp85,pr,3.402894071768969E-5
2031-05-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.9701543351402506E-5
2031-06-01,-122.6792,45.5208,ens-avg,rcp85,pr,1.2362602319626603E-5
